prevQ: -1
-1,0
-1,1
-1,4
-1,5
-1,14
-1,15
-1,17
-1,214
-1,215
-1,216
-1,217
-1,219
-1,429
-1,430
-1,432
-1,433
-1,438
-1,439
-1,441
-1,442
-1,2141
-1,2142
-1,2144
-1,2145
-1,2150
-1,2151
-1,2153
-1,2154
-1,2361
-1,2364
-1,2568
-1,2571
-1,2573
-1,2782
-1,2783
-1,2784
-1,2785
-1,2787
-1,2997
-1,3000
-1,3001
-1,3006
-1,3007
-1,3009
-1,3425
-1,3426
-1,3428
-1,3429
-1,3435
-1,3436
-1,3438
-1,3439
-1,4067
-1,4068
-1,4070
-1,4071
-1,4076
-1,4077
-1,4079
-1,4080
-1,4500
-1,4501
-1,4502
-1,4503
-1,4922
-1,4925
-1,4927
-1,5136
-1,5137
-1,5138
-1,5141
-1,5565
-1,5566
-1,5568
-1,5569
-1,5574
-1,5575
-1,5577
-1,5578
-1,6001
-1,6002
-1,6004
-1,6005
-1,6207
-1,6208
-1,6210
-1,6211
-1,6216
-1,6217
-1,6219
-1,6220
-1,7276
-1,7279
-1,7281
-1,7490
-1,7491
-1,7494
-1,7495
-1,7918
-1,7921
-1,7922
-1,7923
-1,7929
-1,7930
-1,7932
-1,7933
-1,8132
-1,8134
-1,8137
-1,8346
-1,8347
-1,8348
-1,8349
-1,8350
-1,8351
-1,8560
-1,8561
-1,8564
-1,8565
-1,8989
-1,8992
-1,8993
-1,9048
-1,9052
-1,9202
-1,9204
-1,9205
-1,9207
-1,9630
-1,9631
-1,9633
-1,9634
-1,9635
-1,9644
-1,9645
-1,9646
-1,9647
-1,9648
-1,9845
-1,9849
-1,10058
-1,10059
-1,10060
-1,10061
-1,10063
-1,10272
-1,10273
-1,10276
-1,10277
-1,10486
-1,10487
-1,10914
-1,10915
-1,10918
-1,10919
-1,10947
-1,10948
-1,10949
-1,10950
-1,10951
-1,11129
-1,11132
-1,11133
-1,11556
-1,11557
-1,11558
-1,11559
-1,11561
-1,11770
-1,11771
-1,11773
-1,11774
-1,11783
-1,11784
-1,11786
-1,11787
-1,11984
-1,11985
-1,11987
-1,11988
-1,11998
-1,11999
-1,12001
-1,12002
-1,12198
-1,12200
-1,12201
-1,12203
-1,12415
-1,12417
-1,12626
-1,12627
-1,12628
-1,12630
-1,12631
-1,12840
-1,12843
-1,12845
-1,13054
-1,13056
-1,13059
-1,13268
-1,13272
-1,13273
-1,13482
-1,13485
-1,13504
-1,13505
-1,13696
-1,13697
-1,13698
-1,13700
-1,13701
-1,13707
-1,13708
-1,13709
-1,13710
-1,13712
-1,14125
-1,14126
-1,14128
-1,14129
-1,14338
-1,14339
-1,14342
-1,14343
-1,14352
-1,14353
-1,14769
-1,14771
-1,14980
-1,14981
-1,14984
-1,14985
-1,14991
-1,14992
-1,14993
-1,14994
-1,15622
-1,15623
-1,15624
-1,15626
-1,15627
-1,15636
-1,15637
-1,15638
-1,15639
-1,15640
-1,16050
-1,16051
-1,16052
-1,16054
-1,16055
-1,16478
-1,16479
-1,16480
-1,16481
-1,16483
-1,16692
-1,16696
-1,16697
-1,16701
-1,16702
-1,16703
-1,16906
-1,16907
-1,16910
-1,16911
-1,17121
-1,17122
-1,17124
-1,17125
-1,17339
-1,17340
-1,17341
-1,17342
-1,17343
-1,17349
-1,17350
-1,17351
-1,17352
-1,17353
-1,17359
-1,17360
-1,17361
-1,17362
-1,17363
-1,17976
-1,17977
-1,17978
-1,17980
-1,17981
-1,18190
-1,18191
-1,18194
-1,18195
-1,18405
-1,18408
-1,18833
-1,18834
-1,18836
-1,18837
-1,19260
-1,19261
-1,19264
-1,19265
-1,19474
-1,19475
-1,19476
-1,19477
-1,19479
-1,19688
-1,19689
-1,19690
-1,19692
-1,19693
-1,19902
-1,19907
-1,20116
-1,20117
-1,20118
-1,20120
-1,20121
-1,20758
-1,20759
-1,20760
-1,20762
-1,20972
-1,20973
-1,20975
-1,20977
-1,20990
-1,20992
-1,20993
-1,20995
-1,21008
-1,21009
-1,21010
-1,21013
-1,21026
-1,21027
-1,21028
-1,21029
-1,21031
-1,21186
-1,21187
-1,21188
-1,21189
-1,21191
-1,21400
-1,21401
-1,21405
-1,21410
-1,21411
-1,21614
-1,21615
-1,21616
-1,21617
-1,21619
-1,22042
-1,22043
-1,22044
-1,22047
-1,22066
-1,22067
-1,22068
-1,22069
-1,22070
-1,22684
-1,22685
-1,22688
-1,22689
-1,23112
-1,23114
-1,23115
-1,23116
-1,23117
-1,23123
-1,23124
-1,23125
-1,23127
-1,23128
-1,23540
-1,23541
-1,23542
-1,23544
-1,23545
-1,23553
-1,23554
-1,23555
-1,23556
-1,23557
-1,23754
-1,23755
-1,23758
-1,23759
-1,23767
-1,23768
-1,23770
-1,23969
-1,23970
-1,23973
-1,24182
-1,24183
-1,24184
-1,24185
-1,24187
-1,24400
-1,24401
-1,24407
-1,24408
-1,24409
-1,24410
-1,24411
-1,24412
-1,24417
-1,24418
-1,24419
-1,24420
-1,25680
-1,25681
-1,25684
-1,25685
-1,26322
-1,26325
-1,26327
-1,26537
-1,26538
-1,26540
-1,26541
-1,26547
-1,26548
-1,26550
-1,26750
-1,26751
-1,26753
-1,26755
-1,27181
-1,27182
-1,27186
-1,27187
-1,27188
-1,27189
-1,27202
-1,27208
-1,27209
-1,27210
-1,27211
-1,27392
-1,27393
-1,27394
-1,27397
-1,27820
-1,27823
-1,27825
-1,28248
-1,28250
-1,28251
-1,28252
-1,28253
-1,28890
-1,28891
-1,28892
-1,28894
-1,28895
-1,28902
-1,28903
-1,28905
-1,28906
-1,29104
-1,29105
-1,29107
-1,29109
-1,29123
-1,29125
-1,29126
-1,29128
-1,29319
-1,29322
-1,29323
-1,29327
-1,29328
-1,29341
-1,29342
-1,29344
-1,29345
-1,29532
-1,29534
-1,29746
-1,29747
-1,29748
-1,29749
-1,29751
-1,30388
-1,30390
-1,30392
-1,30393
-1,31458
-1,31459
-1,31461
-1,31462
-1,31888
-1,31891
-1,32956
-1,32957
-1,32959
-1,32961
-1,33385
-1,33386
-1,33388
-1,33389
-1,33395
-1,33396
-1,33398
-1,33399
-1,33598
-1,33599
-1,33600
-1,33602
-1,33603
-1,33610
-1,33611
-1,33813
-1,33814
-1,33816
-1,33817
-1,33823
-1,33824
-1,33826
-1,33827
-1,35310
-1,35312
-1,35313
-1,35315
-1,35339
-1,35342
-1,35343
-1,35382
-1,35384
-1,35385
-1,35386
-1,36166
-1,36167
-1,36168
-1,36171
-1,37665
-1,37666
-1,37667
-1,37668
-1,37898
-1,37899
-1,37902
-1,38306
-1,38307
-1,38308
-1,38309
-1,38311
-1,38522
-1,38525
-1,39610
-1,39611
-1,39614
-1,40446
-1,40449
-1,40450
-1,40451
-1,40680
-1,42590
-1,42591
-1,42593
-1,42594
-1,42603
-1,42604
-1,42606
-1,42607
-1,42804
-1,42805
-1,42807
-1,42808
-1,42815
-1,42816
-1,42818
-1,42819
-1,43018
-1,43019
-1,43020
-1,43021
-1,43022
-1,43446
-1,43447
-1,43449
-1,43450
-1,45582
-1,45584
-1,45587
-1,45601
-1,45602
-1,45603
-1,45796
-1,45797
-1,45800
-1,45801
-1,46438
-1,46439
-1,46442
-1,46443
-1,46652
-1,46656
-1,46657
-1,46662
-1,46663
-1,46664
-1,47080
-1,47081
-1,47084
-1,47085
-1,47090
-1,47091
-1,47092
-1,47093
-1,47508
-1,47509
-1,47512
-1,47513
-1,47522
-1,47523
-1,47524
-1,47525
-1,47722
-1,47723
-1,47725
-1,47727
-1,47936
-1,47937
-1,47940
-1,47941
-1,47950
-1,47951
-1,48150
-1,48152
-1,48153
-1,48155
-1,49006
-1,49008
-1,49009
-1,49011
-1,49220
-1,49224
-1,49250
-1,49251
-1,49434
-1,49436
-1,49439
-1,49447
-1,49448
-1,49449
-1,49450
-1,49451
-1,50076
-1,50077
-1,50080
-1,50081
-1,50506
-1,50508
-1,50509
-1,50514
-1,50517
-1,50518
-1,50932
-1,50933
-1,50934
-1,50936
-1,50937
-1,51361
-1,51364
-1,51370
-1,51373
-1,51585
-1,51586
-1,51587
-1,51588
-1,51589
-1,51788
-1,51789
-1,51790
-1,51792
-1,51793
-1,51799
-1,51801
-1,51802
-1,51803
-1,51804
-1,52431
-1,52432
-1,52435
-1,52444
-1,52445
-1,52447
-1,52860
-1,52862
-1,52863
-1,52868
-1,52871
-1,52872
-1,53072
-1,53074
-1,53075
-1,53077
-1,53502
-1,53504
-1,53505
-1,53507
-1,53508
-1,53511
-1,53519
-1,53523
-1,53525
-1,53541
-1,53550
-1,53552
-1,53715
-1,53716
-1,53719
-1,53728
-1,53729
-1,53733
-1,53734
-1,53735
-1,53736
-1,53928
-1,53929
-1,53932
-1,53933
-1,53938
-1,53943
-1,53945
-1,53946
-1,53948
-1,53965
-1,53967
-1,53968
-1,54142
-1,54144
-1,54147
-1,54356
-1,54358
-1,54359
-1,54361
-1,54572
-1,54573
-1,54574
-1,54575
-1,54583
-1,54584
-1,54586
-1,54587
-1,54595
-1,54596
-1,54599
-1,54784
-1,54784
-1,54785
-1,54785
-1,54786
-1,54786
-1,54787
-1,54787
-1,54788
-1,54788
-1,54998
-1,54999
-1,55006
-1,55008
-1,55027
-1,55028
-1,55030
-1,55036
-1,55037
-1,55040
-1,55055
-1,55056
-1,55058
-1,55059
-1,55067
-1,55068
-1,55070
-1,55071
-1,55212
-1,55213
-1,55214
-1,55215
-1,55217
-1,55427
-1,55428
-1,55430
-1,55435
-1,55436
-1,55439
-1,55450
-1,55454
-1,55456
-1,55478
-1,55483
-1,55485
-1,55640
-1,55641
-1,55644
-1,55645
-1,56069
-1,56070
-1,56072
-1,56078
-1,56079
-1,56082
-1,56282
-1,56284
-1,56285
-1,56496
-1,56498
-1,56499
-1,56501
-1,56710
-1,56711
-1,56712
-1,56715
-1,57138
-1,57139
-1,57140
-1,57142
-1,57143
-1,57150
-1,57151
-1,57152
-1,57153
-1,57154
-1,57353
-1,57354
-1,57357
-1,57567
-1,57570
-1,57577
-1,57578
-1,57582
-1,57583
-1,57584
-1,57585
-1,57782
-1,57784
-1,57785
-1,57790
-1,57793
-1,57794
-1,57994
-1,57996
-1,57999
-1,58209
-1,58210
-1,58213
-1,58422
-1,58423
-1,58424
-1,58427
-1,58637
-1,58638
-1,58640
-1,58641
-1,58647
-1,58648
-1,58650
-1,58651
-1,58850
-1,58852
-1,59064
-1,59066
-1,59069
-1,59278
-1,59283
-1,59291
-1,59292
-1,59492
-1,59494
-1,59497
-1,59706
-1,59708
-1,59921
-1,59924
-1,59925
-1,60134
-1,60135
-1,60136
-1,60138
-1,60139
-1,60147
-1,60148
-1,60153
-1,60154
-1,60155
-1,60156
-1,60348
-1,60351
-1,60353
-1,60562
-1,60565
-1,60567
-1,60776
-1,60779
-1,60781
-1,61418
-1,61419
-1,61420
-1,61422
-1,61423
-1,61431
-1,61432
-1,61433
-1,61434
-1,61633
-1,61637
-1,61846
-1,61849
-1,61851
-1,62060
-1,62062
-1,62065
-1,62274
-1,62276
-1,62279
-1,62489
-1,62490
-1,62493
-1,62703
-1,62704
-1,62707
-1,62712
-1,62713
-1,62716
-1,62721
-1,62722
-1,62723
-1,62724
-1,62725
-1,62916
-1,62918
-1,62919
-1,62921
-1,63130
-1,63132
-1,63135
-1,63344
-1,63346
-1,63347
-1,63349
-1,63559
-1,63560
-1,63562
-1,63563
-1,63773
-1,63776
-1,63777
-1,63784
-1,63786
-1,63788
-1,63789
-1,63987
-1,63990
-1,63991
-1,64200
-1,64201
-1,64204
-1,64205
-1,64210
-1,64211
-1,64213
-1,64217
-1,64218
-1,64219
-1,64220
-1,64221
-1,64414
-1,64417
-1,64419
-1,64628
-1,64629
-1,64632
-1,64633
-1,64640
-1,64643
-1,64644
-1,64647
-1,64842
-1,64844
-1,64845
-1,64847
-1,65056
-1,65058
-1,65061
-1,65270
-1,65273
-1,65275
-1,65484
-1,65485
-1,65487
-1,65488
-1,65493
-1,65495
-1,65496
-1,65498
-1,65504
-1,65505
-1,65507
-1,65508
-1,65698
-1,65700
-1,65703
-1,65912
-1,65914
-1,65915
-1,65917
-1,66126
-1,66127
-1,66129
-1,66340
-1,66342
-1,66345
-1,66554
-1,66555
-1,66556
-1,66558
-1,66559
-1,66566
-1,66567
-1,66569
-1,66570
-1,66768
-1,66769
-1,66770
-1,66982
-1,66983
-1,66985
-1,66986
-1,66987
-1,66995
-1,66996
-1,67002
-1,67004
-1,67196
-1,67198
-1,67199
-1,67207
-1,67208
-1,67210
-1,67230
-1,67231
-1,67232
-1,67233
-1,67234
-1,67255
-1,67256
-1,67257
-1,67258
-1,67259
-1,67410
-1,67413
-1,67415
-1,67624
-1,67625
-1,67628
-1,67629
-1,67634
-1,67635
-1,67636
-1,67839
-1,67842
-1,67843
-1,67847
-1,67848
-1,67850
-1,67851
-1,68052
-1,68053
-1,68056
-1,68057
-1,68062
-1,68063
-1,68064
-1,68266
-1,68268
-1,68269
-1,68271
-1,68481
-1,68482
-1,68484
-1,68485
-1,68695
-1,68696
-1,68699
-1,69126
-1,69130
-1,69337
-1,69344
-1,69551
-1,69552
-1,69559
-1,69573
-1,69577
-1,69581
-1,69582
-1,69584
-1,69765
-1,69768
-1,69773
-1,69776
-1,69978
-1,69980
-1,70407
-1,70408
-1,70411
-1,70620
-1,70622
-1,70623
-1,70625
-1,71690
-1,71692
-1,71693
-1,71695
-1,72119
-1,72120
-1,72122
-1,72123
-1,72129
-1,72130
-1,72132
-1,72133
prevQ: 0
0,1
0,5
1,0
1,2
2,3
2,5
3,4
3,0
4,11
4,15
5,14
5,16
6,16
6,12
7,215
7,219
8,214
8,216
9,215
9,217
10,216
10,218
11,218
11,214
12,428
12,430
13,429
13,431
14,431
14,433
15,432
15,428
16,439
16,443
17,438
17,440
18,440
18,442
19,441
19,443
20,2140
20,2142
21,2141
21,2143
22,2143
22,2145
23,2144
23,2140
24,2151
24,2155
25,2150
25,2152
26,2152
26,2154
27,2153
27,2155
28,2360
28,2362
29,2363
29,2359
30,2569
30,2573
31,2570
31,2572
32,2572
32,2568
33,2783
33,2787
34,2782
34,2784
35,2783
35,2785
36,2784
36,2786
37,2786
37,2782
38,2996
38,2998
39,2999
39,3001
40,3000
40,2996
41,3005
41,3007
42,3006
42,3008
43,3008
43,3010
44,3424
44,3426
45,3425
45,3427
46,3427
46,3429
47,3428
47,3424
48,3434
48,3436
49,3435
49,3437
50,3437
50,3439
51,3438
51,3434
52,4066
52,4068
53,4067
53,4069
54,4069
54,4071
55,4070
55,4066
56,4077
56,4081
57,4076
57,4078
58,4078
58,4080
59,4079
59,4081
60,4501
60,4505
61,4500
61,4502
62,4501
62,4503
63,4502
63,4504
64,4923
64,4927
65,4924
65,4926
66,4926
66,4922
67,5137
67,5141
68,5136
68,5138
69,5137
69,5139
70,5140
70,5136
71,5564
71,5566
72,5565
72,5567
73,5567
73,5569
74,5568
74,5564
75,5575
75,5579
76,5574
76,5576
77,5576
77,5578
78,5577
78,5579
79,6000
79,6002
80,6001
80,6003
81,6003
81,6005
82,6004
82,6000
83,6206
83,6208
84,6207
84,6209
85,6209
85,6211
86,6210
86,6206
87,6217
87,6221
88,6216
88,6218
89,6218
89,6220
90,6219
90,6221
91,7277
91,7281
92,7278
92,7280
93,7280
93,7276
94,7491
94,7495
95,7490
95,7492
96,7493
96,7495
97,7494
97,7490
98,7923
99,7920
99,7922
100,7921
100,7923
101,7922
101,7918
102,7928
102,7930
103,7929
103,7931
104,7931
104,7933
105,7932
105,7928
106,8133
106,8137
107,8133
107,8135
108,8136
108,8132
109,8347
109,8351
110,8346
110,8348
111,8347
111,8349
112,8348
112,8350
113,8349
113,8351
114,8350
114,8346
115,8561
115,8565
116,8560
116,8562
117,8563
117,8565
118,8564
118,8560
119,8988
120,8993
121,8992
121,8988
122,9047
122,9049
123,9051
123,9047
124,9203
124,9207
125,9203
125,9205
126,9204
126,9206
127,9206
127,9202
128,9631
128,9635
129,9630
129,9632
130,9632
130,9634
131,9633
131,9635
132,9634
132,9630
133,9643
133,9645
134,9644
134,9646
135,9645
135,9647
136,9646
136,9648
137,9647
137,9643
138,9844
138,9846
139,9848
139,9844
140,10059
140,10063
141,10058
141,10060
142,10059
142,10061
143,10060
143,10062
144,10062
144,10058
145,10273
145,10277
146,10272
147,10277
148,10276
148,10272
149,10487
149,10491
150,10486
150,10488
151,10915
151,10919
152,10914
152,10916
153,10917
153,10919
154,10918
154,10914
155,10944
155,10948
156,10947
156,10949
157,10948
157,10950
158,10949
158,10951
159,10950
159,10944
160,11128
160,11130
161,11131
161,11133
162,11132
162,11128
163,11557
163,11561
164,11556
164,11558
165,11557
165,11559
166,11558
166,11560
167,11560
167,11556
168,11771
168,11775
169,11770
169,11772
170,11772
170,11774
171,11773
171,11775
172,11782
172,11784
173,11783
173,11785
174,11785
174,11787
175,11786
175,11782
176,11985
176,11989
177,11984
177,11986
178,11986
178,11988
179,11987
179,11989
180,11995
180,11999
181,11998
181,12000
182,12000
182,12002
183,12001
183,11995
184,12199
184,12203
185,12199
185,12201
186,12200
186,12202
187,12202
187,12198
188,12414
188,12416
189,12416
189,12412
190,12627
190,12631
191,12626
191,12628
192,12627
192,12629
193,12629
193,12631
194,12630
194,12626
195,12841
195,12845
196,12842
196,12844
197,12844
197,12840
198,13055
198,13059
199,13055
199,13057
200,13058
200,13054
201,13269
201,13273
202,13271
202,13273
203,13272
203,13268
204,13483
204,13487
205,13484
205,13486
206,13503
206,13505
207,13504
207,13499
208,13697
208,13701
209,13696
209,13698
210,13697
210,13699
211,13699
211,13701
212,13700
212,13696
213,13708
213,13712
214,13707
214,13709
215,13708
215,13710
216,13709
216,13711
217,13711
217,13707
218,14124
218,14126
219,14125
219,14127
220,14127
220,14129
221,14128
221,14124
222,14339
222,14343
223,14338
223,14340
224,14341
224,14343
225,14342
225,14338
226,14349
226,14353
227,14352
227,14354
228,14768
228,14770
229,14770
229,14766
230,14981
230,14985
231,14980
231,14982
232,14983
232,14985
233,14984
233,14980
234,14990
234,14992
235,14991
235,14993
236,14992
236,14994
237,14993
237,14995
238,15623
238,15627
239,15622
239,15624
240,15623
240,15625
241,15625
241,15627
242,15626
242,15622
243,15635
243,15637
244,15636
244,15638
245,15637
245,15639
246,15638
246,15640
247,15639
247,15635
248,16051
248,16055
249,16050
249,16052
250,16051
250,16053
251,16053
251,16055
252,16054
252,16050
253,16479
253,16483
254,16478
254,16480
255,16479
255,16481
256,16480
256,16482
257,16482
257,16478
258,16693
258,16697
259,16697
260,16696
260,16692
261,16702
262,16701
262,16703
263,16702
263,16704
264,16907
264,16911
265,16906
265,16908
266,16909
266,16911
267,16910
267,16906
268,17120
268,17122
269,17121
269,17123
270,17123
270,17125
271,17124
271,17120
272,17336
272,17340
273,17339
273,17341
274,17340
274,17342
275,17341
275,17343
276,17342
276,17336
277,17337
277,17350
278,17349
278,17351
279,17350
279,17352
280,17351
280,17353
281,17352
281,17337
282,17338
282,17360
283,17359
283,17361
284,17360
284,17362
285,17361
285,17363
286,17362
286,17338
287,17977
287,17981
288,17976
288,17978
289,17977
289,17979
290,17979
290,17981
291,17980
291,17976
292,18191
292,18195
293,18190
293,18192
294,18193
294,18195
295,18194
295,18190
296,18404
296,18406
297,18407
297,18409
298,18832
298,18834
299,18833
299,18835
300,18835
300,18837
301,18836
301,18832
302,19261
302,19265
303,19260
304,19265
305,19264
305,19260
306,19475
306,19479
307,19474
307,19476
308,19475
308,19477
309,19476
309,19478
310,19478
310,19474
311,19689
311,19693
312,19688
312,19690
313,19689
313,19691
314,19691
314,19693
315,19692
315,19688
316,19907
317,19906
317,19902
318,20117
318,20121
319,20116
319,20118
320,20117
320,20119
321,20119
321,20121
322,20120
322,20116
323,20759
323,20763
324,20758
324,20760
325,20759
325,20761
326,20761
326,20763
327,20973
327,20977
328,20972
328,20974
329,20974
329,20976
330,20976
330,20972
331,20991
331,20995
332,20991
332,20993
333,20992
333,20994
334,20994
334,20990
335,21009
335,21013
336,21008
336,21010
337,21009
337,21011
338,21012
338,21008
339,21027
339,21031
340,21026
340,21028
341,21027
341,21029
342,21028
342,21030
343,21030
343,21026
344,21187
344,21191
345,21186
345,21188
346,21187
346,21189
347,21188
347,21190
348,21190
348,21186
349,21401
349,21405
350,21400
351,21404
351,21400
352,21409
352,21411
353,21410
353,21412
354,21615
354,21619
355,21614
355,21616
356,21615
356,21617
357,21616
357,21618
358,21618
358,21614
359,22043
359,22047
360,22042
360,22044
361,22043
361,22045
362,22046
362,22042
363,22064
363,22067
364,22066
364,22068
365,22067
365,22069
366,22068
366,22070
367,22069
367,22064
368,22685
368,22689
369,22684
370,22689
371,22688
371,22684
372,23113
372,23117
373,23113
373,23115
374,23114
374,23116
375,23115
375,23117
376,23116
376,23112
377,23124
377,23128
378,23123
378,23125
379,23124
379,23126
380,23126
380,23128
381,23127
381,23123
382,23541
382,23545
383,23540
383,23542
384,23541
384,23543
385,23543
385,23545
386,23544
386,23540
387,23552
387,23554
388,23553
388,23555
389,23554
389,23556
390,23555
390,23557
391,23556
391,23552
392,23755
392,23759
393,23754
394,23759
395,23758
395,23754
396,23768
397,23767
397,23769
398,23769
399,23968
399,23970
400,23969
400,23971
401,23972
401,23968
402,24183
402,24187
403,24182
403,24184
404,24183
404,24185
405,24184
405,24186
406,24186
406,24182
407,24399
407,24401
408,24400
409,24406
409,24408
410,24407
411,24410
412,24409
412,24411
413,24410
413,24412
414,24411
414,24404
415,24418
416,24417
416,24419
417,24418
417,24420
418,24419
418,24415
419,25681
419,25685
420,25680
420,25682
421,25683
421,25685
422,25684
422,25680
423,26323
423,26327
424,26324
424,26326
425,26326
425,26322
426,26536
426,26538
427,26537
427,26539
428,26539
428,26541
429,26540
429,26536
430,26546
430,26548
431,26547
431,26549
432,26549
432,26551
433,26751
433,26755
434,26750
434,26752
435,26752
435,26754
436,26754
436,26750
437,27180
437,27182
438,27181
438,27183
439,27187
440,27186
440,27188
441,27187
441,27189
442,27188
443,27201
443,27203
444,27209
445,27208
445,27210
446,27209
446,27211
447,27210
448,27393
448,27397
449,27392
449,27394
450,27393
450,27395
451,27396
451,27392
452,27825
453,27822
453,27824
454,27824
454,27820
455,28249
455,28253
456,28249
456,28251
457,28250
457,28252
458,28251
458,28253
459,28252
459,28248
460,28891
460,28895
461,28890
461,28892
462,28891
462,28893
463,28893
463,28895
464,28894
464,28890
465,28901
465,28903
